#N100
#Based on a uniform distribution of nodes around a central depot located at the origin
#All nodes are equally likely to be located within a flight radius of 2.5*F around the depot
# Since F = 30, that amounts to a 150x150 square area

param n := 250;

param :    Xc    Yc     :=
0	0.000000	0.000000
1	25.722874	-38.135728
2	44.352345	-52.857067
3	-2.178894	24.904867
4	2.815820	17.778390
5	27.025882	-43.250453
6	-31.650951	30.564968
7	-2.669134	50.930106
8	70.018532	-26.877596
9	58.287376	35.022589
10	17.492394	-9.696192
11	9.441476	27.420039
12	32.648943	33.808971
13	-9.899495	9.899495
14	-6.293204	-7.771460
15	16.427497	-26.289491
16	-27.231952	41.933528
17	18.017255	28.833635
18	14.022826	-38.527397
19	21.297953	-14.912987
20	-20.795629	-2.922635
21	-6.914523	15.530273
22	6.724549	21.995009
23	-1.252558	8.912413
24	-1.413071	26.962997
25	-17.931505	1.568803
26	-19.404788	21.551200
27	-39.602959	-10.611581
28	30.735317	49.186790
29	-24.620194	-4.341204
30	-41.721708	-40.290185
31	0.874620	0.484810
32	-7.880108	-6.156615
33	-42.797543	13.905765
34	-10.897952	-15.563889
35	1.325373	18.953717
36	5.247718	2.908858
37	-1.461859	-4.781524
38	3.820260	21.665771
39	-37.716754	4.631035
40	-61.000000	0.000000
41	16.712478	-19.917156
42	-50.533848	-45.500881
43	-2.004582	22.912478
44	0.422618	-0.906308
45	40.411590	32.724660
46	25.746970	-3.618501
47	53.506427	-48.177404
48	4.175193	-29.708042
49	-25.233939	-27.060087
50	18.656266	-24.757701
51	-37.820743	13.022726
52	-22.000000	38.105118
53	10.070757	-9.725217
54	-0.969619	-1.749239
55	35.453079	-6.251334
56	46.806637	43.647895
57	-14.999158	60.158335
58	6.013746	-68.737434
59	-27.371375	-14.553618
60	67.493138	-8.287115
61	-16.934533	67.920701
62	-3.144985	12.613844
63	-12.864355	42.077409
64	37.489206	10.749857
65	1.871205	-8.803328
66	-10.797846	-20.307795
67	42.132444	-35.353319
68	27.961933	29.985502
69	-44.572700	26.781980
70	61.628930	-28.738042
71	-11.850966	55.754413
72	28.936089	-37.036505
73	-0.906308	-0.422618
74	26.238591	14.544289
75	-3.881183	-0.967688
76	13.022756	10.927389
77	36.001027	21.631599
