#N100
#Based on a uniform distribution of nodes around a central depot located at the origin
#All nodes are equally likely to be located within a flight radius of 2.5*F around the depot
# Since F = 30, that amounts to a 150x150 square area

param n := 250;

param :    Xc    Yc     :=
0	0.000000	0.000000
1	71.890966	-12.676317
2	-57.522819	-28.055753
3	-28.319909	-12.608836
4	12.931276	17.798374
5	14.421066	24.000684
6	-12.423314	-46.364440
7	-0.593382	33.994822
8	10.125553	4.298042
9	-20.337830	-23.395997
10	-65.355845	27.741910
11	-31.922050	2.232207
12	-11.267318	-21.190742
13	-1.526472	7.853017
14	-29.285038	-65.775273
15	55.149234	9.724298
16	-61.716046	-37.082741
17	-22.657695	10.565457
18	-28.286521	16.996256
19	25.605002	-4.514853
20	-26.971675	66.757238
21	-30.417363	59.697437
22	-26.178986	61.673825
23	-34.154174	-16.658104
24	2.502951	15.803013
25	14.728078	-6.251698
26	-11.147172	-10.036959
27	-4.036020	-28.717774
28	1.413071	-26.962997
29	7.187720	-5.416335
30	-11.998172	0.209429
31	-29.016315	-19.571752
32	14.369021	-30.814465
33	-16.000000	-27.712813
34	-44.016642	9.356026
35	-7.210533	-12.000342
36	-42.263736	-36.739306
37	3.285124	20.741455
38	-54.826437	-26.740640
39	70.172104	-20.121527
40	-54.000000	0.000000
41	-13.619715	-26.730196
42	5.000000	8.660254
43	-5.299193	-8.480481
44	-10.698447	-13.211481
45	-37.597779	62.573213
46	13.827637	2.190083
47	-15.978073	-0.837375
48	4.458869	4.014784
49	10.352762	38.637033
50	18.651503	15.103689
51	-2.972579	2.676522
52	-15.972710	-12.036300
53	-53.927643	26.302269
54	-2.338974	-7.650438
55	15.706035	-3.052944
56	-0.618034	-1.902113
57	-58.217744	14.515314
58	-6.470476	-24.148146
59	-0.366501	20.996802
60	-2.098899	10.797899
61	0.000000	-15.000000
62	-8.464772	24.583483
63	11.612251	-46.574195
64	-30.882036	-2.701828
65	-1.953409	5.673111
66	32.877836	-67.409553
67	42.243320	20.603444
68	-11.987240	39.208495
69	-16.771346	-12.638115
70	-5.904038	33.483464
71	43.878280	16.843294
72	-34.771129	-39.999608
73	-21.099481	49.707262
74	-2.351141	-3.236068
75	10.068466	-16.112914
76	-18.435619	-4.596516
77	-5.290067	-7.281153
78	-0.453693	-12.992081
79	32.678846	-4.592712
80	-13.022726	-37.820743
81	-43.832567	-3.834853
82	37.608647	-20.846814
83	-66.718176	24.283430
84	5.730390	32.498656
85	-4.703781	-44.753485
86	-31.779335	62.370457
87	-19.534089	-56.731115
88	-6.337206	51.612400
89	-0.601815	-0.798636
90	41.346475	-15.048886
91	33.978714	-24.686981
92	20.500000	35.507042
93	-42.435245	24.500000
94	-2.331438	1.887961
95	-20.116253	-11.150621
96	-9.925462	1.218693
97	7.983423	32.019759
98	-13.422309	30.147000
99	-32.076235	-16.343658
100	47.804222	31.044425
101	-40.754317	35.427188
102	-3.144985	-12.613844
103	66.950405	-16.692611
104	-29.325929	31.448209
105	18.367014	10.181002
106	-8.999027	-10.724622
107	42.772199	27.776591
108	70.154645	16.196476
109	3.441558	21.729143
110	-20.725939	-13.979823
111	-6.103130	11.478319
112	18.513031	4.274070
113	16.059135	17.835476
114	28.837851	-8.269121
115	-22.828561	2.802995
116	21.500000	-37.239092
117	24.724035	61.194134
118	-73.279837	-10.298809
119	32.120280	45.872514
120	-29.389263	-40.450850
121	2.617462	74.954312
122	-35.871262	44.297320
123	-19.404788	21.551200
124	25.397523	-59.832815
125	44.297320	35.871262
126	-2.862135	14.724408
127	-3.401837	-64.910920
128	5.494037	-11.782001
129	-22.943973	1.604399
130	1.672455	-15.912350
131	4.791813	-3.610890
132	38.407502	-6.772279
133	-39.133140	-29.488936
134	66.347961	9.324598
135	-45.104738	-19.145825
136	-8.865979	-9.507598
137	-4.752904	38.709300
138	-57.435548	8.072040
139	0.523572	29.995431
140	-37.914346	-50.314037
141	34.000000	58.889727
142	-12.688309	5.916656
143	-49.726095	-5.226423
144	-4.914912	-3.441459
145	39.743945	-63.603607
146	8.968023	46.136478
147	-6.100944	-38.519845
148	-28.615640	-45.794597
149	-10.832885	-1.910130
150	2.437387	-19.850923
151	62.972619	-34.906293
152	-25.172816	31.085838
153	31.974091	14.235783
154	-30.836699	38.080152
155	-11.025494	38.450468
156	-50.353786	48.626086
157	-19.017822	-40.783850
158	22.740112	12.605050
159	-53.562479	-19.495148
160	-4.838438	-19.405915
161	-52.798319	-4.619254
162	4.265427	-34.739115
163	-0.872620	-49.992385
164	1.221482	-34.978679
165	-24.106780	-9.739771
166	37.735479	32.802951
167	0.938943	1.765895
168	-16.305600	60.853327
169	-34.794792	38.643531
170	18.874675	-9.205794
171	-6.580945	-53.597492
172	-7.237001	-51.493940
173	2.000000	-3.464102
174	5.282967	4.592413
175	-7.417471	2.996853
176	-4.592413	5.282967
177	2.624236	-3.018838
178	-25.098642	62.121318
179	22.229068	-23.018874
180	-31.127778	21.795905
181	5.613616	-26.409985
182	-2.631345	8.606743
183	17.264155	-16.671801
184	-0.544639	0.838671
185	7.441551	38.283460
186	-28.321230	-43.610870
187	12.164495	-45.398514
188	-3.412342	-27.791292
189	-35.427577	-36.686330
190	69.695530	13.547439
191	0.000000	17.000000
192	-19.116622	-42.936637
193	11.782001	-5.494037
194	0.627808	-8.978076
195	37.535869	-28.285306
196	-4.970319	-16.257181
197	-18.809128	25.888544
198	10.863591	26.888332
199	-1.413071	26.962997
200	-20.673238	7.524443
201	28.678964	-24.930243
202	33.936673	61.223379
203	64.435340	27.351179
204	-3.508460	11.475657
205	13.396183	10.466245
206	-51.276993	46.170012
207	36.191461	7.692733
208	2.604545	7.564149
209	3.867553	36.797310
210	40.600991	5.706097
211	-42.283898	45.343930
212	-43.493854	-14.976135
213	-2.195098	20.884960
214	65.338122	-34.740896
215	-64.085880	37.000000
216	20.225425	14.694631
217	-38.971143	-22.500000
218	29.145560	46.642645
219	0.587785	-0.809017
220	-12.675732	-23.839585
221	-12.996765	35.708320
222	0.406737	-0.913545
223	31.878230	2.788984
224	18.578621	-16.728265
225	34.927807	-31.449138
226	2.778371	-15.756924
227	-1.690473	3.625231
228	-12.361266	-6.572602
229	-24.727469	-8.034442
230	-20.477904	19.095954
231	11.410693	-24.470310
232	5.999086	-0.104714
233	15.844289	2.226770
234	32.154212	7.423385
235	22.476396	55.631031
236	11.701659	10.911974
237	22.641287	-19.681771
238	63.844099	4.464414
239	-5.555062	18.169790
240	69.810247	-21.343134
241	58.014447	-18.850037
242	-5.330952	50.720617
243	14.321966	15.358428
244	26.841259	39.793803
245	12.638115	16.771346
246	-17.874357	-14.474369
247	27.876589	7.993483
248	-1.099055	-20.971220
249	-21.729143	3.441558
250	30.308692	24.543495;

